match_url,match_date
/stats/matches/mapstatsid/104658/vitality-vs-complexity?rankingFilter=Top30,2020-06-21
/stats/matches/mapstatsid/104654/vitality-vs-complexity?rankingFilter=Top30,2020-06-21
/stats/matches/mapstatsid/104652/complexity-vs-vitality?rankingFilter=Top30,2020-06-21
/stats/matches/mapstatsid/104612/furia-vs-evil-geniuses?rankingFilter=Top30,2020-06-20
/stats/matches/mapstatsid/104610/furia-vs-evil-geniuses?rankingFilter=Top30,2020-06-20
/stats/matches/mapstatsid/104609/evil-geniuses-vs-furia?rankingFilter=Top30,2020-06-20
/stats/matches/mapstatsid/104598/faze-vs-complexity?rankingFilter=Top30,2020-06-20
/stats/matches/mapstatsid/104594/faze-vs-complexity?rankingFilter=Top30,2020-06-20
/stats/matches/mapstatsid/104562/mibr-vs-evil-geniuses?rankingFilter=Top30,2020-06-19
/stats/matches/mapstatsid/104561/evil-geniuses-vs-mibr?rankingFilter=Top30,2020-06-19
/stats/matches/mapstatsid/104560/evil-geniuses-vs-mibr?rankingFilter=Top30,2020-06-19
/stats/matches/mapstatsid/104558/forze-vs-spirit?rankingFilter=Top30,2020-06-19
/stats/matches/mapstatsid/104556/forze-vs-spirit?rankingFilter=Top30,2020-06-19
/stats/matches/mapstatsid/104552/spirit-vs-forze?rankingFilter=Top30,2020-06-19
/stats/matches/mapstatsid/104501/liquid-vs-furia?rankingFilter=Top30,2020-06-18
/stats/matches/mapstatsid/104497/furia-vs-liquid?rankingFilter=Top30,2020-06-18
/stats/matches/mapstatsid/104494/liquid-vs-furia?rankingFilter=Top30,2020-06-18
/stats/matches/mapstatsid/104482/vitality-vs-faze?rankingFilter=Top30,2020-06-18
/stats/matches/mapstatsid/104475/faze-vs-vitality?rankingFilter=Top30,2020-06-18
/stats/matches/mapstatsid/104470/complexity-vs-natus-vincere?rankingFilter=Top30,2020-06-18
/stats/matches/mapstatsid/104463/natus-vincere-vs-complexity?rankingFilter=Top30,2020-06-18
/stats/matches/mapstatsid/104458/natus-vincere-vs-complexity?rankingFilter=Top30,2020-06-18
/stats/matches/mapstatsid/104427/evil-geniuses-vs-liquid?rankingFilter=Top30,2020-06-17
/stats/matches/mapstatsid/104426/evil-geniuses-vs-liquid?rankingFilter=Top30,2020-06-17
/stats/matches/mapstatsid/104425/liquid-vs-evil-geniuses?rankingFilter=Top30,2020-06-17
/stats/matches/mapstatsid/104406/ence-vs-g2?rankingFilter=Top30,2020-06-17
/stats/matches/mapstatsid/104400/ence-vs-g2?rankingFilter=Top30,2020-06-17
/stats/matches/mapstatsid/104395/g2-vs-ence?rankingFilter=Top30,2020-06-17
/stats/matches/mapstatsid/104366/mibr-vs-furia?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104364/furia-vs-mibr?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104354/forze-vs-gambit-youngsters?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104343/gambit-youngsters-vs-forze?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104337/nip-vs-natus-vincere?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104331/natus-vincere-vs-nip?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104295/heroic-vs-virtuspro?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104292/virtuspro-vs-heroic?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104289/heroic-vs-virtuspro?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104291/faze-vs-ence?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104284/ence-vs-faze?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104278/faze-vs-ence?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104274/spirit-vs-big?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104269/big-vs-spirit?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104258/mad-lions-vs-nip?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104254/nip-vs-mad-lions?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104251/mad-lions-vs-nip?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104220/forze-vs-complexity?rankingFilter=Top30,2020-06-14
/stats/matches/mapstatsid/104212/forze-vs-complexity?rankingFilter=Top30,2020-06-14
/stats/matches/mapstatsid/104152/100-thieves-vs-liquid?rankingFilter=Top30,2020-06-13
/stats/matches/mapstatsid/104147/liquid-vs-100-thieves?rankingFilter=Top30,2020-06-13
/stats/matches/mapstatsid/104411/og-vs-nip?rankingFilter=Top30,2020-06-17
/stats/matches/mapstatsid/104397/spirit-vs-virtuspro?rankingFilter=Top30,2020-06-17
/stats/matches/mapstatsid/104393/virtuspro-vs-spirit?rankingFilter=Top30,2020-06-17
/stats/matches/mapstatsid/104390/spirit-vs-virtuspro?rankingFilter=Top30,2020-06-17
/stats/matches/mapstatsid/104361/og-vs-complexity?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104353/og-vs-complexity?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104346/complexity-vs-og?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104357/godsent-vs-virtuspro?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104347/virtuspro-vs-godsent?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104341/godsent-vs-virtuspro?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104323/havu-vs-spirit?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104321/spirit-vs-havu?rankingFilter=Top30,2020-06-16
/stats/matches/mapstatsid/104294/havu-vs-north?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104293/havu-vs-north?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104285/north-vs-havu?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104282/godsent-vs-forze?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104277/forze-vs-godsent?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104273/godsent-vs-forze?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104266/vitality-vs-g2?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104264/g2-vs-vitality?rankingFilter=Top30,2020-06-15
/stats/matches/mapstatsid/104228/liquid-vs-furia?rankingFilter=Top30,2020-06-14
/stats/matches/mapstatsid/104225/furia-vs-liquid?rankingFilter=Top30,2020-06-14
/stats/matches/mapstatsid/104207/g2-vs-big?rankingFilter=Top30,2020-06-14
/stats/matches/mapstatsid/104201/big-vs-g2?rankingFilter=Top30,2020-06-14
/stats/matches/mapstatsid/104193/g2-vs-big?rankingFilter=Top30,2020-06-14
/stats/matches/mapstatsid/104188/g2-vs-big?rankingFilter=Top30,2020-06-14
/stats/matches/mapstatsid/104116/havu-vs-og?rankingFilter=Top30,2020-06-13
/stats/matches/mapstatsid/104105/og-vs-havu?rankingFilter=Top30,2020-06-13
/stats/matches/mapstatsid/104098/big-vs-faze?rankingFilter=Top30,2020-06-13
/stats/matches/mapstatsid/104096/faze-vs-big?rankingFilter=Top30,2020-06-13
/stats/matches/mapstatsid/104074/mibr-vs-cloud9?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104068/cloud9-vs-mibr?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104065/og-vs-forze?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104064/og-vs-forze?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104060/og-vs-forze?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104061/geng-vs-liquid?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104056/liquid-vs-geng?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104055/hard-legion-vs-complexity?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104052/complexity-vs-hard-legion?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104049/hard-legion-vs-complexity?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/103994/havu-vs-virtuspro?rankingFilter=Top30,2020-06-11
/stats/matches/mapstatsid/103988/virtuspro-vs-havu?rankingFilter=Top30,2020-06-11
/stats/matches/mapstatsid/103965/mad-lions-vs-natus-vincere?rankingFilter=Top30,2020-06-11
/stats/matches/mapstatsid/103961/natus-vincere-vs-mad-lions?rankingFilter=Top30,2020-06-11
/stats/matches/mapstatsid/103945/nip-vs-vitality?rankingFilter=Top30,2020-06-10
/stats/matches/mapstatsid/103943/nip-vs-vitality?rankingFilter=Top30,2020-06-10
/stats/matches/mapstatsid/103902/vitality-vs-nip?rankingFilter=Top30,2020-06-10
/stats/matches/mapstatsid/103857/big-vs-faze?rankingFilter=Top30,2020-06-09
/stats/matches/mapstatsid/103855/faze-vs-big?rankingFilter=Top30,2020-06-09
/stats/matches/mapstatsid/104125/cloud9-vs-liquid?rankingFilter=Top30,2020-06-13
/stats/matches/mapstatsid/104115/liquid-vs-cloud9?rankingFilter=Top30,2020-06-13
/stats/matches/mapstatsid/104110/north-vs-forze?rankingFilter=Top30,2020-06-13
/stats/matches/mapstatsid/104104/forze-vs-north?rankingFilter=Top30,2020-06-13
/stats/matches/mapstatsid/104099/north-vs-forze?rankingFilter=Top30,2020-06-13
/stats/matches/mapstatsid/104076/heroic-vs-spirit?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104072/spirit-vs-heroic?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104079/virtuspro-vs-big?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104075/virtuspro-vs-big?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104067/virtuspro-vs-big?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104062/north-vs-godsent?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104059/godsent-vs-north?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104051/faze-vs-natus-vincere?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104048/natus-vincere-vs-faze?rankingFilter=Top30,2020-06-12
/stats/matches/mapstatsid/104008/100-thieves-vs-furia?rankingFilter=Top30,2020-06-11
/stats/matches/mapstatsid/104003/furia-vs-100-thieves?rankingFilter=Top30,2020-06-11
/stats/matches/mapstatsid/103999/100-thieves-vs-furia?rankingFilter=Top30,2020-06-11
/stats/matches/mapstatsid/103991/faze-vs-nip?rankingFilter=Top30,2020-06-11
/stats/matches/mapstatsid/103985/nip-vs-faze?rankingFilter=Top30,2020-06-11
/stats/matches/mapstatsid/103979/faze-vs-nip?rankingFilter=Top30,2020-06-11
/stats/matches/mapstatsid/103926/g2-vs-big?rankingFilter=Top30,2020-06-10
/stats/matches/mapstatsid/103921/g2-vs-big?rankingFilter=Top30,2020-06-10
/stats/matches/mapstatsid/103916/g2-vs-big?rankingFilter=Top30,2020-06-10
/stats/matches/mapstatsid/103893/mad-lions-vs-fnatic?rankingFilter=Top30,2020-06-10
/stats/matches/mapstatsid/103890/mad-lions-vs-fnatic?rankingFilter=Top30,2020-06-10
/stats/matches/mapstatsid/103887/fnatic-vs-mad-lions?rankingFilter=Top30,2020-06-10
/stats/matches/mapstatsid/103856/north-vs-movistar-riders?rankingFilter=Top30,2020-06-09
/stats/matches/mapstatsid/103849/g2-vs-natus-vincere?rankingFilter=Top30,2020-06-09
/stats/matches/mapstatsid/103843/natus-vincere-vs-g2?rankingFilter=Top30,2020-06-09
/stats/matches/mapstatsid/103811/vitality-vs-heroic?rankingFilter=Top30,2020-06-08
/stats/matches/mapstatsid/103807/heroic-vs-vitality?rankingFilter=Top30,2020-06-08
/stats/matches/mapstatsid/103804/vitality-vs-heroic?rankingFilter=Top30,2020-06-08
/stats/matches/mapstatsid/103795/fnatic-vs-complexity?rankingFilter=Top30,2020-06-08
/stats/matches/mapstatsid/103792/fnatic-vs-complexity?rankingFilter=Top30,2020-06-08
/stats/matches/mapstatsid/103790/complexity-vs-fnatic?rankingFilter=Top30,2020-06-08
/stats/matches/mapstatsid/103765/nip-vs-vitality?rankingFilter=Top30,2020-06-07
/stats/matches/mapstatsid/103763/vitality-vs-nip?rankingFilter=Top30,2020-06-07
/stats/matches/mapstatsid/103760/nip-vs-vitality?rankingFilter=Top30,2020-06-07
/stats/matches/mapstatsid/103737/evil-geniuses-vs-mibr?rankingFilter=Top30,2020-06-06
/stats/matches/mapstatsid/103735/mibr-vs-evil-geniuses?rankingFilter=Top30,2020-06-06
/stats/matches/mapstatsid/103724/evil-geniuses-vs-mibr?rankingFilter=Top30,2020-06-06
/stats/matches/mapstatsid/103708/vitality-vs-fnatic?rankingFilter=Top30,2020-06-06
/stats/matches/mapstatsid/103700/fnatic-vs-vitality?rankingFilter=Top30,2020-06-06
/stats/matches/mapstatsid/103684/cloud9-vs-mibr?rankingFilter=Top30,2020-06-05
/stats/matches/mapstatsid/103683/cloud9-vs-mibr?rankingFilter=Top30,2020-06-05
/stats/matches/mapstatsid/103682/mibr-vs-cloud9?rankingFilter=Top30,2020-06-05
/stats/matches/mapstatsid/103642/cloud9-vs-100-thieves?rankingFilter=Top30,2020-06-04
/stats/matches/mapstatsid/103627/mouz-vs-virtuspro?rankingFilter=Top30,2020-06-04
/stats/matches/mapstatsid/103616/og-vs-forze?rankingFilter=Top30,2020-06-04
/stats/matches/mapstatsid/103614/forze-vs-og?rankingFilter=Top30,2020-06-04
/stats/matches/mapstatsid/103595/cloud9-vs-evil-geniuses?rankingFilter=Top30,2020-06-03
/stats/matches/mapstatsid/103582/mouz-vs-fnatic?rankingFilter=Top30,2020-06-03
/stats/matches/mapstatsid/103543/furia-vs-geng?rankingFilter=Top30,2020-06-02
/stats/matches/mapstatsid/103522/virtuspro-vs-mad-lions?rankingFilter=Top30,2020-06-02
/stats/matches/mapstatsid/103850/north-vs-movistar-riders?rankingFilter=Top30,2020-06-09
/stats/matches/mapstatsid/103834/nip-vs-astralis?rankingFilter=Top30,2020-06-09
/stats/matches/mapstatsid/103832/nip-vs-astralis?rankingFilter=Top30,2020-06-09
/stats/matches/mapstatsid/103829/astralis-vs-nip?rankingFilter=Top30,2020-06-09
/stats/matches/mapstatsid/103799/mad-lions-vs-spirit?rankingFilter=Top30,2020-06-08
/stats/matches/mapstatsid/103798/spirit-vs-mad-lions?rankingFilter=Top30,2020-06-08
/stats/matches/mapstatsid/103773/geng-vs-evil-geniuses?rankingFilter=Top30,2020-06-07
/stats/matches/mapstatsid/103771/evil-geniuses-vs-geng?rankingFilter=Top30,2020-06-07
/stats/matches/mapstatsid/103754/ence-vs-mad-lions?rankingFilter=Top30,2020-06-07
/stats/matches/mapstatsid/103749/mad-lions-vs-ence?rankingFilter=Top30,2020-06-07
/stats/matches/mapstatsid/103722/geng-vs-furia?rankingFilter=Top30,2020-06-06
/stats/matches/mapstatsid/103717/furia-vs-geng?rankingFilter=Top30,2020-06-06
/stats/matches/mapstatsid/103696/ence-vs-mouz?rankingFilter=Top30,2020-06-06
/stats/matches/mapstatsid/103691/ence-vs-mouz?rankingFilter=Top30,2020-06-06
/stats/matches/mapstatsid/103656/astralis-vs-mouz?rankingFilter=Top30,2020-06-05
/stats/matches/mapstatsid/103652/astralis-vs-mouz?rankingFilter=Top30,2020-06-05
/stats/matches/mapstatsid/103630/astralis-vs-ence?rankingFilter=Top30,2020-06-04
/stats/matches/mapstatsid/103618/mouz-vs-mad-lions?rankingFilter=Top30,2020-06-04
/stats/matches/mapstatsid/103597/mibr-vs-geng?rankingFilter=Top30,2020-06-04
/stats/matches/mapstatsid/103589/vitality-vs-astralis?rankingFilter=Top30,2020-06-03
/stats/matches/mapstatsid/103579/ence-vs-nip?rankingFilter=Top30,2020-06-03
/stats/matches/mapstatsid/103530/nip-vs-vitality?rankingFilter=Top30,2020-06-02
/stats/matches/mapstatsid/103509/fnatic-vs-virtuspro?rankingFilter=Top30,2020-06-02
/stats/matches/mapstatsid/103497/furia-vs-mibr?rankingFilter=Top30,2020-06-01
/stats/matches/mapstatsid/103487/nip-vs-astralis?rankingFilter=Top30,2020-06-01
/stats/matches/mapstatsid/103459/complexity-vs-heroic?rankingFilter=Top30,2020-05-31
/stats/matches/mapstatsid/103457/heroic-vs-complexity?rankingFilter=Top30,2020-05-31
/stats/matches/mapstatsid/103433/heroic-vs-forze?rankingFilter=Top30,2020-05-31
/stats/matches/mapstatsid/103428/forze-vs-heroic?rankingFilter=Top30,2020-05-31
/stats/matches/mapstatsid/103415/cloud9-vs-geng?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103411/cloud9-vs-geng?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103399/spirit-vs-godsent?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103392/spirit-vs-godsent?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103383/godsent-vs-spirit?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103386/faze-vs-natus-vincere?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103377/faze-vs-natus-vincere?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103374/natus-vincere-vs-faze?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103366/forze-vs-virtuspro?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103363/forze-vs-virtuspro?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103360/forze-vs-virtuspro?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103340/og-vs-fnatic?rankingFilter=Top30,2020-05-29
/stats/matches/mapstatsid/103338/fnatic-vs-og?rankingFilter=Top30,2020-05-29
/stats/matches/mapstatsid/103331/nip-vs-natus-vincere?rankingFilter=Top30,2020-05-29
/stats/matches/mapstatsid/103325/natus-vincere-vs-nip?rankingFilter=Top30,2020-05-29
/stats/matches/mapstatsid/103295/cloud9-vs-100-thieves?rankingFilter=Top30,2020-05-28
/stats/matches/mapstatsid/103292/100-thieves-vs-cloud9?rankingFilter=Top30,2020-05-28
/stats/matches/mapstatsid/103273/nip-vs-vitality?rankingFilter=Top30,2020-05-28
/stats/matches/mapstatsid/103499/evil-geniuses-vs-100-thieves?rankingFilter=Top30,2020-06-02
/stats/matches/mapstatsid/103490/mad-lions-vs-fnatic?rankingFilter=Top30,2020-06-01
/stats/matches/mapstatsid/103480/ence-vs-vitality?rankingFilter=Top30,2020-06-01
/stats/matches/mapstatsid/103460/mouz-vs-natus-vincere?rankingFilter=Top30,2020-05-31
/stats/matches/mapstatsid/103458/mouz-vs-natus-vincere?rankingFilter=Top30,2020-05-31
/stats/matches/mapstatsid/103455/natus-vincere-vs-mouz?rankingFilter=Top30,2020-05-31
/stats/matches/mapstatsid/103448/mouz-vs-natus-vincere?rankingFilter=Top30,2020-05-31
/stats/matches/mapstatsid/103441/natus-vincere-vs-mouz?rankingFilter=Top30,2020-05-31
/stats/matches/mapstatsid/103421/100-thieves-vs-liquid?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103416/100-thieves-vs-liquid?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103412/mouz-vs-og?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103402/og-vs-mouz?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103395/mouz-vs-og?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103384/heroic-vs-hard-legion?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103379/heroic-vs-hard-legion?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103370/ence-vs-nip?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103367/nip-vs-ence?rankingFilter=Top30,2020-05-30
/stats/matches/mapstatsid/103346/evil-geniuses-vs-100-thieves?rankingFilter=Top30,2020-05-29
/stats/matches/mapstatsid/103341/100-thieves-vs-evil-geniuses?rankingFilter=Top30,2020-05-29
/stats/matches/mapstatsid/103337/100-thieves-vs-evil-geniuses?rankingFilter=Top30,2020-05-29
/stats/matches/mapstatsid/103330/faze-vs-g2?rankingFilter=Top30,2020-05-29
/stats/matches/mapstatsid/103326/g2-vs-faze?rankingFilter=Top30,2020-05-29
/stats/matches/mapstatsid/103317/ence-vs-vitality?rankingFilter=Top30,2020-05-29
/stats/matches/mapstatsid/103316/vitality-vs-ence?rankingFilter=Top30,2020-05-29
/stats/matches/mapstatsid/103284/ence-vs-natus-vincere?rankingFilter=Top30,2020-05-28
/stats/matches/mapstatsid/103280/natus-vincere-vs-ence?rankingFilter=Top30,2020-05-28
/stats/matches/mapstatsid/103250/evil-geniuses-vs-geng?rankingFilter=Top30,2020-05-27
/stats/matches/mapstatsid/103248/geng-vs-evil-geniuses?rankingFilter=Top30,2020-05-27
/stats/matches/mapstatsid/103242/evil-geniuses-vs-geng?rankingFilter=Top30,2020-05-27
/stats/matches/mapstatsid/103216/natus-vincere-vs-vitality?rankingFilter=Top30,2020-05-27
/stats/matches/mapstatsid/103214/natus-vincere-vs-vitality?rankingFilter=Top30,2020-05-27
/stats/matches/mapstatsid/103209/natus-vincere-vs-vitality?rankingFilter=Top30,2020-05-27
/stats/matches/mapstatsid/103188/geng-vs-100-thieves?rankingFilter=Top30,2020-05-26
/stats/matches/mapstatsid/103187/100-thieves-vs-geng?rankingFilter=Top30,2020-05-26
/stats/matches/mapstatsid/103170/faze-vs-spirit?rankingFilter=Top30,2020-05-26
/stats/matches/mapstatsid/103164/faze-vs-spirit?rankingFilter=Top30,2020-05-26
/stats/matches/mapstatsid/103158/faze-vs-spirit?rankingFilter=Top30,2020-05-26
/stats/matches/mapstatsid/103147/evil-geniuses-vs-cloud9?rankingFilter=Top30,2020-05-25
/stats/matches/mapstatsid/103146/cloud9-vs-evil-geniuses?rankingFilter=Top30,2020-05-25
/stats/matches/mapstatsid/103145/cloud9-vs-evil-geniuses?rankingFilter=Top30,2020-05-25
/stats/matches/mapstatsid/103122/spirit-vs-fnatic?rankingFilter=Top30,2020-05-25
/stats/matches/mapstatsid/103119/fnatic-vs-spirit?rankingFilter=Top30,2020-05-25
/stats/matches/mapstatsid/103088/heroic-vs-spirit?rankingFilter=Top30,2020-05-24
/stats/matches/mapstatsid/103086/spirit-vs-heroic?rankingFilter=Top30,2020-05-24
/stats/matches/mapstatsid/103066/mibr-vs-liquid?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103060/liquid-vs-mibr?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103052/complexity-vs-mad-lions?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103049/mad-lions-vs-complexity?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103042/hard-legion-vs-heroic?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103038/heroic-vs-hard-legion?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103032/hard-legion-vs-heroic?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103272/vitality-vs-nip?rankingFilter=Top30,2020-05-28
/stats/matches/mapstatsid/103235/faze-vs-fnatic?rankingFilter=Top30,2020-05-27
/stats/matches/mapstatsid/103226/fnatic-vs-faze?rankingFilter=Top30,2020-05-27
/stats/matches/mapstatsid/103201/nemiga-vs-virtuspro?rankingFilter=Top30,2020-05-27
/stats/matches/mapstatsid/103196/virtuspro-vs-nemiga?rankingFilter=Top30,2020-05-27
/stats/matches/mapstatsid/103185/godsent-vs-fnatic?rankingFilter=Top30,2020-05-26
/stats/matches/mapstatsid/103181/godsent-vs-fnatic?rankingFilter=Top30,2020-05-26
/stats/matches/mapstatsid/103176/fnatic-vs-godsent?rankingFilter=Top30,2020-05-26
/stats/matches/mapstatsid/103162/heroic-vs-havu?rankingFilter=Top30,2020-05-26
/stats/matches/mapstatsid/103159/heroic-vs-havu?rankingFilter=Top30,2020-05-26
/stats/matches/mapstatsid/103140/godsent-vs-faze?rankingFilter=Top30,2020-05-25
/stats/matches/mapstatsid/103135/godsent-vs-faze?rankingFilter=Top30,2020-05-25
/stats/matches/mapstatsid/103133/faze-vs-godsent?rankingFilter=Top30,2020-05-25
/stats/matches/mapstatsid/103089/mad-lions-vs-mouz?rankingFilter=Top30,2020-05-24
/stats/matches/mapstatsid/103087/mad-lions-vs-mouz?rankingFilter=Top30,2020-05-24
/stats/matches/mapstatsid/103084/big-vs-complexity?rankingFilter=Top30,2020-05-24
/stats/matches/mapstatsid/103079/complexity-vs-big?rankingFilter=Top30,2020-05-24
/stats/matches/mapstatsid/103074/big-vs-complexity?rankingFilter=Top30,2020-05-24
/stats/matches/mapstatsid/103068/spirit-vs-forze?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103067/forze-vs-spirit?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103062/forze-vs-spirit?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103046/mouz-vs-big?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103041/mouz-vs-big?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103034/big-vs-mouz?rankingFilter=Top30,2020-05-23
/stats/matches/mapstatsid/103012/mad-lions-vs-big?rankingFilter=Top30,2020-05-22
/stats/matches/mapstatsid/102994/complexity-vs-mouz?rankingFilter=Top30,2020-05-22
/stats/matches/mapstatsid/102989/mouz-vs-complexity?rankingFilter=Top30,2020-05-22
/stats/matches/mapstatsid/102972/liquid-vs-furia?rankingFilter=Top30,2020-05-21
/stats/matches/mapstatsid/102967/furia-vs-liquid?rankingFilter=Top30,2020-05-21
/stats/matches/mapstatsid/102965/furia-vs-liquid?rankingFilter=Top30,2020-05-21
/stats/matches/mapstatsid/102937/heroic-vs-north?rankingFilter=Top30,2020-05-21
/stats/matches/mapstatsid/102934/north-vs-heroic?rankingFilter=Top30,2020-05-21
/stats/matches/mapstatsid/102901/north-vs-astralis?rankingFilter=Top30,2020-05-20
/stats/matches/mapstatsid/102897/astralis-vs-north?rankingFilter=Top30,2020-05-20
/stats/matches/mapstatsid/102850/north-vs-g2?rankingFilter=Top30,2020-05-19
/stats/matches/mapstatsid/102844/north-vs-g2?rankingFilter=Top30,2020-05-19
/stats/matches/mapstatsid/102836/g2-vs-north?rankingFilter=Top30,2020-05-19
/stats/matches/mapstatsid/102779/heretics-vs-nip?rankingFilter=Top30,2020-05-17
/stats/matches/mapstatsid/102777/heretics-vs-nip?rankingFilter=Top30,2020-05-17
/stats/matches/mapstatsid/102774/nip-vs-heretics?rankingFilter=Top30,2020-05-17
/stats/matches/mapstatsid/102772/complexity-vs-sprout?rankingFilter=Top30,2020-05-17
/stats/matches/mapstatsid/102768/complexity-vs-sprout?rankingFilter=Top30,2020-05-17
/stats/matches/mapstatsid/102764/winstrike-vs-spirit?rankingFilter=Top30,2020-05-17
/stats/matches/mapstatsid/102760/winstrike-vs-spirit?rankingFilter=Top30,2020-05-17
/stats/matches/mapstatsid/102744/north-vs-godsent?rankingFilter=Top30,2020-05-16
/stats/matches/mapstatsid/102740/godsent-vs-north?rankingFilter=Top30,2020-05-16
/stats/matches/mapstatsid/102737/north-vs-godsent?rankingFilter=Top30,2020-05-16
/stats/matches/mapstatsid/102712/faze-vs-astralis?rankingFilter=Top30,2020-05-15
/stats/matches/mapstatsid/102711/faze-vs-astralis?rankingFilter=Top30,2020-05-15
/stats/matches/mapstatsid/102701/spirit-vs-virtuspro?rankingFilter=Top30,2020-05-15
/stats/matches/mapstatsid/103004/big-vs-mad-lions?rankingFilter=Top30,2020-05-22
/stats/matches/mapstatsid/103000/mad-lions-vs-big?rankingFilter=Top30,2020-05-22
